--------- beginning of /dev/log/main
04-26 16:25:48.719 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/css/main-tablet.css" line: 110 column: 13 source: "	background: -ms-linear-gradient(top, #fbfbfb 0%,#ededed 100%);"}]
04-26 16:25:48.719 E/GeckoConsole(  950): [JavaScript Warning: "Expected 'none' or URL but found 'progid'.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/css/main-tablet.css" line: 112 column: 9 source: "	filter: progid:DXImageTransform.Microsoft.gradient( startColorstr='#fbfbfb', endColorstr='#ededed',GradientType=0 );"}]
04-26 16:25:48.719 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/css/main-tablet.css" line: 118 column: 13 source: "	background: -webkit-gradient(linear, left top, left bottom, color-stop(0%,#f0f0f0), color-stop(100%,#dfdfdf));"}]
04-26 16:25:48.719 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/css/main-tablet.css" line: 119 column: 13 source: "	background: -webkit-linear-gradient(top, #f0f0f0 0%,#dfdfdf 100%);"}]
04-26 16:25:48.719 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/css/main-tablet.css" line: 120 column: 13 source: "	background: -o-linear-gradient(top, #f0f0f0 0%,#dfdfdf 100%);"}]
04-26 16:25:48.719 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/css/main-tablet.css" line: 121 column: 13 source: "	background: -ms-linear-gradient(top, #f0f0f0 0%,#dfdfdf 100%);"}]
04-26 16:25:48.719 E/GeckoConsole(  950): [JavaScript Warning: "Expected 'none' or URL but found 'progid'.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/css/main-tablet.css" line: 123 column: 9 source: "	filter: progid:DXImageTransform.Microsoft.gradient( startColorstr='#f0f0f0', endColorstr='#dfdfdf',GradientType=0 );"}]
04-26 16:25:48.729 E/GeckoConsole(  950): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/css/main-tablet.css" line: 153 column: 13 source: "			box-sizing: border-box;	"}]
04-26 16:25:48.729 E/GeckoConsole(  950): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/css/main-tablet.css" line: 196 column: 11 source: "	box-sizing: border-box;"}]
04-26 16:25:48.749 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/css/goias/team.css" line: 12 column: 19 source: "	background-image: -webkit-gradient(linear, left top, left bottom, color-stop(0%,#053a3a), color-stop(100%,#0b5454));"}]
04-26 16:25:48.749 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/css/goias/team.css" line: 13 column: 19 source: "	background-image: -webkit-linear-gradient(top, #053a3a 0%,#0b5454 100%);"}]
04-26 16:25:48.749 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/css/goias/team.css" line: 14 column: 19 source: "	background-image: -o-linear-gradient(top, #053a3a 0%,#0b5454 100%);"}]
04-26 16:25:48.749 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/css/goias/team.css" line: 15 column: 19 source: "	background-image: -ms-linear-gradient(top, #053a3a 0%,#0b5454 100%);"}]
04-26 16:25:48.749 E/GeckoConsole(  950): [JavaScript Warning: "Expected 'none' or URL but found 'progid'.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/css/goias/team.css" line: 17 column: 9 source: "	filter: progid:DXImageTransform.Microsoft.gradient( startColorstr='#053a3a', endColorstr='#0b5454',GradientType=0 );"}]
04-26 16:25:48.749 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/css/goias/team.css" line: 40 column: 13 source: "	background: -webkit-gradient(linear, left top, left bottom, color-stop(0%,rgba(255,255,255,0.3)), color-stop(100%,rgba(0,0,0,0.3)));"}]
04-26 16:25:48.749 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/css/goias/team.css" line: 41 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(255,255,255,0.3) 0%,rgba(0,0,0,0.3) 100%);"}]
04-26 16:25:48.749 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/css/goias/team.css" line: 42 column: 13 source: "	background: -o-linear-gradient(top, rgba(255,255,255,0.3) 0%,rgba(0,0,0,0.3) 100%);"}]
04-26 16:25:48.749 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/css/goias/team.css" line: 43 column: 13 source: "	background: -ms-linear-gradient(top, rgba(255,255,255,0.3) 0%,rgba(0,0,0,0.3) 100%);"}]
04-26 16:25:48.749 E/GeckoConsole(  950): [JavaScript Warning: "Expected 'none' or URL but found 'progid'.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/css/goias/team.css" line: 45 column: 9 source: "	filter: progid:DXImageTransform.Microsoft.gradient( startColorstr='#a6ffffff', endColorstr='#a6000000',GradientType=0 );"}]
04-26 16:25:48.769 E/GeckoConsole(  950): [JavaScript Warning: "SyntaxError: Using //@ to indicate sourceMappingURL pragmas is deprecated. Use //# instead" {file: "http://goi.sportv.utouchlabs.com/core/js/jquery-2.0.0.min.js" line: 1}]
04-26 16:25:48.869 E/GeckoConsole(  950): [JavaScript Warning: "Error: http://goi.sportv.utouchlabs.com/core/js/jquery-2.0.0.min.js is being assigned a //# sourceMappingURL, but already has one"]
04-26 16:25:49.339 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 95 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(50,50,50,0.9)), to(rgba(0,0,0,0.9)));"}]
04-26 16:25:49.339 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 96 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(50,50,50,0.9), rgba(0,0,0,0.9));"}]
04-26 16:25:49.339 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 98 column: 13 source: "	background: -o-linear-gradient(top, rgba(50,50,50,0.9), rgba(0,0,0,0.9));"}]
04-26 16:25:49.339 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 99 column: 13 source: "	background: -ms-linear-gradient(top, rgba(50,50,50,0.9), rgba(0,0,0,0.9));"}]
04-26 16:25:49.339 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 122 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(50,50,50,0.7)), to(rgba(0,0,0,0.7)));"}]
04-26 16:25:49.339 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 123 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7)); "}]
04-26 16:25:49.339 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 125 column: 13 source: "	background: -o-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7)); "}]
04-26 16:25:49.339 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 126 column: 13 source: "	background: -ms-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7)); 	"}]
04-26 16:25:49.339 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'padding'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 182 column: 10 source: "	padding: auto 4px;"}]
04-26 16:25:49.339 E/GeckoConsole(  950): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 183 column: 11 source: "	box-sizing: content-box;"}]
04-26 16:25:49.339 E/GeckoConsole(  950): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 226 column: 19 source: "	-moz-border-radius: 2px;"}]
04-26 16:25:49.339 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 234 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(30,30,30,0.8)), to(rgba(60,60,60,0.8)));"}]
04-26 16:25:49.339 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 235 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8)); "}]
04-26 16:25:49.339 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 237 column: 13 source: "	background: -o-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8));"}]
04-26 16:25:49.339 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 238 column: 13 source: "	background: -ms-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8));"}]
04-26 16:25:49.339 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 243 column: 19 source: "	background-image: -o-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);"}]
04-26 16:25:49.339 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 244 column: 19 source: "	background-image: -webkit-gradient(linear, 0 100%, 100% 0, color-stop(0.25, rgba(255, 255, 255, 0.15)), color-stop(0.25, transparent), color-stop(0.5, transparent), color-stop(0.5, rgba(255, 255, 255, 0.15)), color-stop(0.75, rgba(255, 255, 255, 0.15)), color-stop(0.75, transparent), to(transparent));"}]
04-26 16:25:49.339 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 245 column: 19 source: "	background-image: -webkit-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);"}]
04-26 16:25:49.339 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 247 column: 19 source: "	background-image: -ms-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);"}]
04-26 16:25:49.349 E/GeckoConsole(  950): [JavaScript Warning: "Unknown property '-moz-background-size'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 250 column: 21 source: "	-moz-background-size: 15px 15px;"}]
04-26 16:25:49.349 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 269 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(44,124,145,0.8)), to(rgba(78,183,212,0.8))); "}]
04-26 16:25:49.349 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 270 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(44,124,145,0.8), rgba(78,183,212,0.8));"}]
04-26 16:25:49.349 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 272 column: 13 source: "	background: -o-linear-gradient(top, rgba(44,124,145,0.8), rgba(78,183,212,0.8));"}]
04-26 16:25:49.349 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 273 column: 13 source: "	background: -ms-linear-gradient(top, rgba(44,124,145,0.8), rgba(78,183,212,0.8));"}]
04-26 16:25:49.349 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 281 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(255,255,255,0.9)), to(rgba(200,200,200,0.8)));"}]
04-26 16:25:49.349 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 282 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 16:25:49.349 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 284 column: 13 source: "	background: -o-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 16:25:49.349 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 285 column: 13 source: "	background: -ms-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 16:25:49.349 E/GeckoConsole(  950): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 296 column: 19 source: "	-moz-border-radius: 5px;"}]
04-26 16:25:49.349 E/GeckoConsole(  950): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 333 column: 19 source: "	-moz-border-radius: 0;"}]
04-26 16:25:49.349 E/GeckoConsole(  950): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 383 column: 19 source: "	-moz-border-radius: 0;"}]
04-26 16:25:49.349 E/GeckoConsole(  950): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 393 column: 19 source: "	-moz-border-radius: 0 0 4px 4px;"}]
04-26 16:25:49.349 E/GeckoConsole(  950): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 434 column: 19 source: "	-moz-border-radius: 1px;"}]
04-26 16:25:49.349 E/GeckoConsole(  950): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 459 column: 19 source: "	-moz-border-radius: 2px;"}]
04-26 16:25:49.359 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 464 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(30,30,30,0.8)), to(rgba(60,60,60,0.8)));"}]
04-26 16:25:49.359 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 465 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8)); "}]
04-26 16:25:49.359 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 467 column: 13 source: "	background: -o-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8));"}]
04-26 16:25:49.359 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 468 column: 13 source: "	background: -ms-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8));"}]
04-26 16:25:49.359 E/GeckoConsole(  950): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 484 column: 19 source: "	-moz-border-radius: 2px;"}]
04-26 16:25:49.359 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 489 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(255,255,255,0.9)), to(rgba(200,200,200,0.8)));"}]
04-26 16:25:49.359 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 490 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 16:25:49.359 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 492 column: 13 source: "	background: -o-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 16:25:49.359 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 493 column: 13 source: "	background: -ms-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 16:25:49.359 E/GeckoConsole(  950): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 529 column: 19 source: "	-moz-border-radius: 0;"}]
04-26 16:25:49.359 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 586 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(50,50,50,0.7)), to(rgba(0,0,0,0.7)));"}]
04-26 16:25:49.359 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 587 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7));"}]
04-26 16:25:49.359 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 589 column: 13 source: "	background: -o-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7));"}]
04-26 16:25:49.359 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 590 column: 13 source: "	background: -ms-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7));"}]
04-26 16:25:49.359 E/GeckoConsole(  950): [JavaScript Warning: "Expected 'none' or URL but found 'progid'.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 592 column: 9 source: "	filter: progid:DXImageTransform.Microsoft.Gradient(GradientType=0, startColorstr=#323232,endColorstr=#000000);		"}]
04-26 16:25:49.359 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 613 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(102,102,102,0.7)), to(rgba(50,50,50,0.6)));"}]
04-26 16:25:49.359 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 614 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(102,102,102,0.7), rgba(50,50,50,0.6));"}]
04-26 16:25:49.359 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 616 column: 13 source: "	background: -o-linear-gradient(top, rgba(102,102,102,0.7), rgba(50,50,50,0.6));"}]
04-26 16:25:49.359 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 617 column: 13 source: "	background: -ms-linear-gradient(top, rgba(102,102,102,0.7), rgba(50,50,50,0.6));"}]
04-26 16:25:49.359 E/GeckoConsole(  950): [JavaScript Warning: "Expected 'none' or URL but found 'progid'.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 619 column: 9 source: "	filter: progid:DXImageTransform.Microsoft.Gradient(GradientType=0, startColorstr=#666666,endColorstr=#323232);		"}]
04-26 16:25:49.369 E/GeckoConsole(  950): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 777 column: 19 source: "	-moz-border-radius: 0;"}]
04-26 16:25:49.689 E/GeckoConsole(  950): [JavaScript Warning: "SyntaxError: Using //@ to indicate sourceMappingURL pragmas is deprecated. Use //# instead" {file: "http://goi.sportv.utouchlabs.com/core/js/jquery.mobile-1.3.1.min.js" line: 7 column: 0 source: "//@ sourceMappingURL=jquery.mobile-1.3.1.min.map"}]
04-26 16:25:49.689 E/GeckoConsole(  950): [JavaScript Warning: "Error: http://goi.sportv.utouchlabs.com/core/js/jquery.mobile-1.3.1.min.js is being assigned a //# sourceMappingURL, but already has one"]
04-26 16:25:49.889 E/GeckoConsole(  950): [JavaScript Warning: "Expected media feature name but found '-webkit-transform-3d'." {file: "from DOM" line: 0 column: 1 source: "(-Webkit-transform-3d),(-Moz-transform-3d),(-O-transform-3d),(transform-3d)"}]
04-26 16:25:49.889 E/GeckoConsole(  950): [JavaScript Warning: "Expected media feature name but found '-moz-transform-3d'." {file: "from DOM" line: 0 column: 24 source: "(-Webkit-transform-3d),(-Moz-transform-3d),(-O-transform-3d),(transform-3d)"}]
04-26 16:25:49.889 E/GeckoConsole(  950): [JavaScript Warning: "Expected media feature name but found '-o-transform-3d'." {file: "from DOM" line: 0 column: 44 source: "(-Webkit-transform-3d),(-Moz-transform-3d),(-O-transform-3d),(transform-3d)"}]
04-26 16:25:49.889 E/GeckoConsole(  950): [JavaScript Warning: "Expected media feature name but found 'transform-3d'." {file: "from DOM" line: 0 column: 62 source: "(-Webkit-transform-3d),(-Moz-transform-3d),(-O-transform-3d),(transform-3d)"}]
04-26 16:25:50.119 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'pointer-events'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/goias/index.html" line: 0 column: 0 source: "x"}]
04-26 16:25:51.569 E/GeckoConsole(  950): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/goias/index.html" line: 0 column: 67 source: "-webkit-box-sizing:border-box;-moz-box-sizing:border-box;box-sizing:border-box;padding:1px;border:1px;display:block;width:4px;margin-top:1%;position:absolute;top:1%"}]
04-26 16:25:51.609 E/GeckoConsole(  950): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/goias/index.html" line: 0 column: 111 source: "padding:0;margin:0;border:0;display:block;-webkit-box-sizing:content-box;-moz-box-sizing:content-box;box-sizing:content-box"}]
04-26 16:25:51.609 E/GeckoConsole(  950): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/goias/index.html" line: 0 column: 111 source: "padding:0;margin:0;border:0;display:block;-webkit-box-sizing:content-box;-moz-box-sizing:content-box;box-sizing:content-box"}]
04-26 16:25:51.659 E/GeckoConsole(  950): [JavaScript Warning: "Empty string passed to getElementById()." {file: "http://goi.sportv.utouchlabs.com/core/js/jquery.mobile-1.3.1.min.js" line: 6}]
04-26 16:25:53.609 E/GeckoConsole(  950): [JavaScript Warning: "Expected ',' but found 'left'.  Error in parsing value for 'transition-property'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/goias/index.html" line: 0 column: 4 source: "top left"}]
04-26 16:25:53.609 E/GeckoConsole(  950): [JavaScript Warning: "Error in parsing value for 'transition-duration'.  Declaration dropped." {file: "http://goi.sportv.utouchlabs.com/goias/index.html" line: 0 column: 0 source: "0"}]
