--------- beginning of /dev/log/main
04-25 19:15:42.048 E/GeckoConsole( 3020): [JavaScript Warning: "Expected declaration but found '*'.  Skipped to next declaration." {file: "http://qoderesto.com/mini/styles.css" line: 10 column: 10570 source: ".clearfix{*zoom:1}.clearfix:before,.clearfix:after{display:table;line-height:0;content:""}.clearfix:after{clear:both}.hide-text{font:0/0 a;color:transparent;text-shadow:none;background-color:transparent;border:0}.input-block-level{display:block;width:100%;min-height:30px;-webkit-box-sizing:border-box;-moz-box-sizing:border-box;box-sizing:border-box}@-ms-viewport{width:device-width}.hidden{display:none;visibility:hidden}.visible-phone{display:none!important}.visible-tablet{display:none!important}.hidden-desktop{display:none!important}.visible-desktop{display:inherit!important}@media(min-width:768px) and (max-width:979px){.hidden-desktop{display:inherit!important}.visible-desktop{display:none!important}.visible-tablet{display:inherit!important}.hidden-tablet{display:none!important}}@media(max-width:767px){.hidden-desktop{display:inherit!important
04-25 19:15:42.048 E/GeckoConsole( 3020): [JavaScript Warning: "Expected declaration but found '*'.  Skipped to next declaration." {file: "http://qoderesto.com/mini/styles.css" line: 10 column: 10653 source: ".clearfix{*zoom:1}.clearfix:before,.clearfix:after{display:table;line-height:0;content:""}.clearfix:after{clear:both}.hide-text{font:0/0 a;color:transparent;text-shadow:none;background-color:transparent;border:0}.input-block-level{display:block;width:100%;min-height:30px;-webkit-box-sizing:border-box;-moz-box-sizing:border-box;box-sizing:border-box}@-ms-viewport{width:device-width}.hidden{display:none;visibility:hidden}.visible-phone{display:none!important}.visible-tablet{display:none!important}.hidden-desktop{display:none!important}.visible-desktop{display:inherit!important}@media(min-width:768px) and (max-width:979px){.hidden-desktop{display:inherit!important}.visible-desktop{display:none!important}.visible-tablet{display:inherit!important}.hidden-tablet{display:none!important}}@media(max-width:767px){.hidden-desktop{display:inherit!important
04-25 19:15:42.098 E/GeckoConsole( 3020): [JavaScript Warning: "Expected 'none' or URL but found 'alpha('.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://qoderesto.com/mini/styles.css" line: 13 column: 8950 source: ".ui-helper-hidden{display:none}.ui-helper-hidden-accessible{border:0;clip:rect(0 0 0 0);height:1px;margin:-1px;overflow:hidden;padding:0;position:absolute;width:1px}.ui-helper-reset{margin:0;padding:0;border:0;outline:0;line-height:1.3;text-decoration:none;font-size:100%;list-style:none}.ui-helper-clearfix:before,.ui-helper-clearfix:after{content:"";display:table;border-collapse:collapse}.ui-helper-clearfix:after{clear:both}.ui-helper-clearfix{min-height:0}.ui-helper-zfix{width:100%;height:100%;top:0;left:0;position:absolute;opacity:0;filter:Alpha(Opacity=0)}.ui-front{z-index:100}.ui-state-disabled{cursor:default!important}.ui-icon{display:block;text-indent:-99999px;overflow:hidden;background-repeat:no-repeat}.ui-widget-overlay{position:fixed;top:0;left:0;width:100%;height:100%}.ui-resizable{position:relative
04-25 19:15:42.108 E/GeckoConsole( 3020): [JavaScript Warning: "Expected 'none' or URL but found 'Alpha('.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://qoderesto.com/mini/styles.css" line: 13 column: 14125 source: ".ui-helper-hidden{display:none}.ui-helper-hidden-accessible{border:0;clip:rect(0 0 0 0);height:1px;margin:-1px;overflow:hidden;padding:0;position:absolute;width:1px}.ui-helper-reset{margin:0;padding:0;border:0;outline:0;line-height:1.3;text-decoration:none;font-size:100%;list-style:none}.ui-helper-clearfix:before,.ui-helper-clearfix:after{content:"";display:table;border-collapse:collapse}.ui-helper-clearfix:after{clear:both}.ui-helper-clearfix{min-height:0}.ui-helper-zfix{width:100%;height:100%;top:0;left:0;position:absolute;opacity:0;filter:Alpha(Opacity=0)}.ui-front{z-index:100}.ui-state-disabled{cursor:default!important}.ui-icon{display:block;text-indent:-99999px;overflow:hidden;background-repeat:no-repeat}.ui-widget-overlay{position:fixed;top:0;left:0;width:100%;height:100%}.ui-resizable{position:relativ
04-25 19:15:42.108 E/GeckoConsole( 3020): [JavaScript Warning: "Expected 'none' or URL but found 'Alpha('.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://qoderesto.com/mini/styles.css" line: 13 column: 14275 source: ".ui-helper-hidden{display:none}.ui-helper-hidden-accessible{border:0;clip:rect(0 0 0 0);height:1px;margin:-1px;overflow:hidden;padding:0;position:absolute;width:1px}.ui-helper-reset{margin:0;padding:0;border:0;outline:0;line-height:1.3;text-decoration:none;font-size:100%;list-style:none}.ui-helper-clearfix:before,.ui-helper-clearfix:after{content:"";display:table;border-collapse:collapse}.ui-helper-clearfix:after{clear:both}.ui-helper-clearfix{min-height:0}.ui-helper-zfix{width:100%;height:100%;top:0;left:0;position:absolute;opacity:0;filter:Alpha(Opacity=0)}.ui-front{z-index:100}.ui-state-disabled{cursor:default!important}.ui-icon{display:block;text-indent:-99999px;overflow:hidden;background-repeat:no-repeat}.ui-widget-overlay{position:fixed;top:0;left:0;width:100%;height:100%}.ui-resizable{position:relativ
04-25 19:15:42.118 E/GeckoConsole( 3020): [JavaScript Warning: "Expected 'none' or URL but found 'Alpha('.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://qoderesto.com/mini/styles.css" line: 13 column: 14350 source: ".ui-helper-hidden{display:none}.ui-helper-hidden-accessible{border:0;clip:rect(0 0 0 0);height:1px;margin:-1px;overflow:hidden;padding:0;position:absolute;width:1px}.ui-helper-reset{margin:0;padding:0;border:0;outline:0;line-height:1.3;text-decoration:none;font-size:100%;list-style:none}.ui-helper-clearfix:before,.ui-helper-clearfix:after{content:"";display:table;border-collapse:collapse}.ui-helper-clearfix:after{clear:both}.ui-helper-clearfix{min-height:0}.ui-helper-zfix{width:100%;height:100%;top:0;left:0;position:absolute;opacity:0;filter:Alpha(Opacity=0)}.ui-front{z-index:100}.ui-state-disabled{cursor:default!important}.ui-icon{display:block;text-indent:-99999px;overflow:hidden;background-repeat:no-repeat}.ui-widget-overlay{position:fixed;top:0;left:0;width:100%;height:100%}.ui-resizable{position:relativ
04-25 19:15:42.118 E/GeckoConsole( 3020): [JavaScript Warning: "Expected 'none' or URL but found 'Alpha('.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://qoderesto.com/mini/styles.css" line: 13 column: 24805 source: ".ui-helper-hidden{display:none}.ui-helper-hidden-accessible{border:0;clip:rect(0 0 0 0);height:1px;margin:-1px;overflow:hidden;padding:0;position:absolute;width:1px}.ui-helper-reset{margin:0;padding:0;border:0;outline:0;line-height:1.3;text-decoration:none;font-size:100%;list-style:none}.ui-helper-clearfix:before,.ui-helper-clearfix:after{content:"";display:table;border-collapse:collapse}.ui-helper-clearfix:after{clear:both}.ui-helper-clearfix{min-height:0}.ui-helper-zfix{width:100%;height:100%;top:0;left:0;position:absolute;opacity:0;filter:Alpha(Opacity=0)}.ui-front{z-index:100}.ui-state-disabled{cursor:default!important}.ui-icon{display:block;text-indent:-99999px;overflow:hidden;background-repeat:no-repeat}.ui-widget-overlay{position:fixed;top:0;left:0;width:100%;height:100%}.ui-resizable{position:relativ
04-25 19:15:42.128 E/GeckoConsole( 3020): [JavaScript Warning: "Expected 'none' or URL but found 'Alpha('.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://qoderesto.com/mini/styles.css" line: 13 column: 24968 source: ".ui-helper-hidden{display:none}.ui-helper-hidden-accessible{border:0;clip:rect(0 0 0 0);height:1px;margin:-1px;overflow:hidden;padding:0;position:absolute;width:1px}.ui-helper-reset{margin:0;padding:0;border:0;outline:0;line-height:1.3;text-decoration:none;font-size:100%;list-style:none}.ui-helper-clearfix:before,.ui-helper-clearfix:after{content:"";display:table;border-collapse:collapse}.ui-helper-clearfix:after{clear:both}.ui-helper-clearfix{min-height:0}.ui-helper-zfix{width:100%;height:100%;top:0;left:0;position:absolute;opacity:0;filter:Alpha(Opacity=0)}.ui-front{z-index:100}.ui-state-disabled{cursor:default!important}.ui-icon{display:block;text-indent:-99999px;overflow:hidden;background-repeat:no-repeat}.ui-widget-overlay{position:fixed;top:0;left:0;width:100%;height:100%}.ui-resizable{position:relativ
04-25 19:15:42.128 E/GeckoConsole( 3020): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://qoderesto.com/mini/styles.css" line: 16 column: 87 source: ".datetimepicker{padding:4px;margin-top:1px;-webkit-border-radius:4px;-moz-border-radius:4px;border-radius:4px;direction:ltr;}.datetimepicker-inline{width:220px;}.datetimepicker.datetimepicker-rtl{direction:rtl;}.datetimepicker.datetimepicker-rtl table tr td span{float:right;}.datetimepicker-dropdown,.datetimepicker-dropdown-left{top:0;left:0;}.datetimepicker-dropdown:before{content:'';display:inline-block;border-left:7px solid transparent;border-right:7px solid transparent;border-bottom:7px solid #ccc;border-bottom-color:rgba(0,0,0,0.2);position:absolute;top:-7px;left:6px;}.datetimepicker-dropdown:after{content:'';display:inline-block;border-left:6px solid transparent;border-right:6px solid transparent;border-bottom:6px solid #ffffff;position:absolute;top:-6px;left:7px;}.datetimepicker-dropdown-left:before{content:'';display:inline-block;border-left:7p
04-25 19:15:42.128 E/GeckoConsole( 3020): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://qoderesto.com/mini/styles.css" line: 16 column: 1735 source: ".datetimepicker{padding:4px;margin-top:1px;-webkit-border-radius:4px;-moz-border-radius:4px;border-radius:4px;direction:ltr;}.datetimepicker-inline{width:220px;}.datetimepicker.datetimepicker-rtl{direction:rtl;}.datetimepicker.datetimepicker-rtl table tr td span{float:right;}.datetimepicker-dropdown,.datetimepicker-dropdown-left{top:0;left:0;}.datetimepicker-dropdown:before{content:'';display:inline-block;border-left:7px solid transparent;border-right:7px solid transparent;border-bottom:7px solid #ccc;border-bottom-color:rgba(0,0,0,0.2);position:absolute;top:-7px;left:6px;}.datetimepicker-dropdown:after{content:'';display:inline-block;border-left:6px solid transparent;border-right:6px solid transparent;border-bottom:6px solid #ffffff;position:absolute;top:-6px;left:7px;}.datetimepicker-dropdown-left:before{content:'';display:inline-block;border-left:
04-25 19:15:42.128 E/GeckoConsole( 3020): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://qoderesto.com/mini/styles.css" line: 16 column: 2582 source: ".datetimepicker{padding:4px;margin-top:1px;-webkit-border-radius:4px;-moz-border-radius:4px;border-radius:4px;direction:ltr;}.datetimepicker-inline{width:220px;}.datetimepicker.datetimepicker-rtl{direction:rtl;}.datetimepicker.datetimepicker-rtl table tr td span{float:right;}.datetimepicker-dropdown,.datetimepicker-dropdown-left{top:0;left:0;}.datetimepicker-dropdown:before{content:'';display:inline-block;border-left:7px solid transparent;border-right:7px solid transparent;border-bottom:7px solid #ccc;border-bottom-color:rgba(0,0,0,0.2);position:absolute;top:-7px;left:6px;}.datetimepicker-dropdown:after{content:'';display:inline-block;border-left:6px solid transparent;border-right:6px solid transparent;border-bottom:6px solid #ffffff;position:absolute;top:-6px;left:7px;}.datetimepicker-dropdown-left:before{content:'';display:inline-block;bord
04-25 19:15:42.138 E/GeckoConsole( 3020): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://qoderesto.com/mini/styles.css" line: 16 column: 2640 source: ".datetimepicker{padding:4px;margin-top:1px;-webkit-border-radius:4px;-moz-border-radius:4px;border-radius:4px;direction:ltr;}.datetimepicker-inline{width:220px;}.datetimepicker.datetimepicker-rtl{direction:rtl;}.datetimepicker.datetimepicker-rtl table tr td span{float:right;}.datetimepicker-dropdown,.datetimepicker-dropdown-left{top:0;left:0;}.datetimepicker-dropdown:before{content:'';display:inline-block;border-left:7px solid transparent;border-right:7px solid transparent;border-bottom:7px solid #ccc;border-bottom-color:rgba(0,0,0,0.2);position:absolute;top:-7px;left:6px;}.datetimepicker-dropdown:after{content:'';display:inline-block;border-left:6px solid transparent;border-right:6px solid transparent;border-bottom:6px solid #ffffff;position:absolute;top:-6px;left:7px;}.datetimepicker-dropdown-left:before{content:'';display:inline-block;bord
