--------- beginning of /dev/log/main
04-26 06:27:35.792 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4582 column: 11 source: "  display: -webkit-box;"}]
04-26 06:27:35.792 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4583 column: 11 source: "  display: -webkit-flex;"}]
04-26 06:27:35.792 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4585 column: 11 source: "  display: -moz-flex;"}]
04-26 06:27:35.792 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4586 column: 11 source: "  display: -ms-flexbox;"}]
04-26 06:27:35.792 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-align-items'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4591 column: 18 source: "  -moz-align-items: center;"}]
04-26 06:27:35.792 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4598 column: 11 source: "  display: -webkit-box;"}]
04-26 06:27:35.792 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4599 column: 11 source: "  display: -webkit-flex;"}]
04-26 06:27:35.792 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4601 column: 11 source: "  display: -moz-flex;"}]
04-26 06:27:35.792 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4602 column: 11 source: "  display: -ms-flexbox;"}]
04-26 06:27:35.792 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-flex'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4607 column: 11 source: "  -moz-flex: 1 0;"}]
04-26 06:27:35.792 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-align-items'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4613 column: 18 source: "  -moz-align-items: center;"}]
04-26 06:27:35.792 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4616 column: 20 source: "  -moz-border-radius: 4px;"}]
04-26 06:27:35.792 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-flex'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4635 column: 11 source: "  -moz-flex: 1 0 100px;"}]
04-26 06:27:35.792 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4658 column: 20 source: "  -moz-border-radius: 2px;"}]
04-26 06:27:35.792 E/GeckoConsole(  975): [JavaScript Warning: "Unknown pseudo-class or pseudo-element '-ms-input-placeholder'.  Ruleset ignored due to bad selector." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4744 column: 6 source: "input:-ms-input-placeholder,"}]
04-26 06:27:35.792 E/GeckoConsole(  975): [JavaScript Warning: "Unknown pseudo-class or pseudo-element '-webkit-input-placeholder'.  Ruleset ignored due to bad selector." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4747 column: 7 source: "input::-webkit-input-placeholder,"}]
04-26 06:27:35.792 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4832 column: 11 source: "  display: -webkit-box;"}]
04-26 06:27:35.792 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4833 column: 11 source: "  display: -webkit-flex;"}]
04-26 06:27:35.792 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4835 column: 11 source: "  display: -moz-flex;"}]
04-26 06:27:35.792 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4836 column: 11 source: "  display: -ms-flexbox;"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-align-items'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4841 column: 18 source: "  -moz-align-items: center;"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4874 column: 12 source: "  box-sizing: border-box;"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Unknown pseudo-class or pseudo-element '-webkit-slider-thumb'.  Ruleset ignored due to bad selector." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4983 column: 23 source: "  input[type="range"]::-webkit-slider-thumb {"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Unknown pseudo-class or pseudo-element '-webkit-slider-thumb'.  Ruleset ignored due to bad selector." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 4992 column: 23 source: "  input[type="range"]::-webkit-slider-thumb:before {"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Unknown pseudo-class or pseudo-element '-webkit-slider-thumb'.  Ruleset ignored due to bad selector." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5001 column: 23 source: "  input[type="range"]::-webkit-slider-thumb:after {"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5010 column: 11 source: "  display: -webkit-box;"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5011 column: 11 source: "  display: -webkit-flex;"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5013 column: 11 source: "  display: -moz-flex;"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5014 column: 11 source: "  display: -ms-flexbox;"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-align-items'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5019 column: 18 source: "  -moz-align-items: center;"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Unknown pseudo-class or pseudo-element '-webkit-slider-thumb'.  Ruleset ignored due to bad selector." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5022 column: 28 source: "  .range.range-light input::-webkit-slider-thumb:before {"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Unknown pseudo-class or pseudo-element '-webkit-slider-thumb'.  Ruleset ignored due to bad selector." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5024 column: 29 source: "  .range.range-stable input::-webkit-slider-thumb:before {"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Unknown pseudo-class or pseudo-element '-webkit-slider-thumb'.  Ruleset ignored due to bad selector." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5026 column: 31 source: "  .range.range-positive input::-webkit-slider-thumb:before {"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Unknown pseudo-class or pseudo-element '-webkit-slider-thumb'.  Ruleset ignored due to bad selector." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5028 column: 27 source: "  .range.range-calm input::-webkit-slider-thumb:before {"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Unknown pseudo-class or pseudo-element '-webkit-slider-thumb'.  Ruleset ignored due to bad selector." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5030 column: 31 source: "  .range.range-balanced input::-webkit-slider-thumb:before {"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Unknown pseudo-class or pseudo-element '-webkit-slider-thumb'.  Ruleset ignored due to bad selector." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5032 column: 32 source: "  .range.range-assertive input::-webkit-slider-thumb:before {"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Unknown pseudo-class or pseudo-element '-webkit-slider-thumb'.  Ruleset ignored due to bad selector." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5034 column: 32 source: "  .range.range-energized input::-webkit-slider-thumb:before {"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Unknown pseudo-class or pseudo-element '-webkit-slider-thumb'.  Ruleset ignored due to bad selector." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5036 column: 28 source: "  .range.range-royal input::-webkit-slider-thumb:before {"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Unknown pseudo-class or pseudo-element '-webkit-slider-thumb'.  Ruleset ignored due to bad selector." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5038 column: 27 source: "  .range.range-dark input::-webkit-slider-thumb:before {"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-flex'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5045 column: 11 source: "  -moz-flex: 0;"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-flex'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5057 column: 11 source: "  -moz-flex: 1;"}]
04-26 06:27:35.802 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-flex'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5069 column: 11 source: "  -moz-flex: 0 0 auto;"}]
04-26 06:27:35.822 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5479 column: 11 source: "  display: -webkit-box;"}]
04-26 06:27:35.822 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5480 column: 11 source: "  display: -webkit-flex;"}]
04-26 06:27:35.822 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5482 column: 11 source: "  display: -moz-flex;"}]
04-26 06:27:35.822 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5483 column: 11 source: "  display: -ms-flexbox;"}]
04-26 06:27:35.832 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-flex'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5488 column: 11 source: "  -moz-flex: 1;"}]
04-26 06:27:35.832 E/GeckoConsole(  975): [JavaScript Warning: "Expected declaration but found '*'.  Skipped to next declaration." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5495 column: 4 source: "    *zoom: 1; }"}]
04-26 06:27:35.832 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-flex'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 5511 column: 11 source: "  -moz-flex: 1;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6186 column: 11 source: "  display: -webkit-box;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6187 column: 11 source: "  display: -webkit-flex;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6189 column: 11 source: "  display: -moz-flex;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'display'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6190 column: 11 source: "  display: -ms-flexbox;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-flex'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6203 column: 11 source: "  -moz-flex: 1;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-align-items'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6216 column: 18 source: "  -moz-align-items: flex-start;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-align-items'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6223 column: 18 source: "  -moz-align-items: flex-end;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-align-items'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6230 column: 18 source: "  -moz-align-items: center;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-align-self'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6236 column: 17 source: "  -moz-align-self: flex-start;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-align-self'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6242 column: 17 source: "  -moz-align-self: flex-end;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-align-self'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6248 column: 17 source: "  -moz-align-self: center;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-flex'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6288 column: 11 source: "  -moz-flex: 0 0 10%;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-flex'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6297 column: 11 source: "  -moz-flex: 0 0 20%;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-flex'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6306 column: 11 source: "  -moz-flex: 0 0 25%;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-flex'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6315 column: 11 source: "  -moz-flex: 0 0 33.3333%;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-flex'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6324 column: 11 source: "  -moz-flex: 0 0 50%;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-flex'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6333 column: 11 source: "  -moz-flex: 0 0 66.6666%;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-flex'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6342 column: 11 source: "  -moz-flex: 0 0 75%;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-flex'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6351 column: 11 source: "  -moz-flex: 0 0 80%;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property '-moz-flex'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6360 column: 11 source: "  -moz-flex: 0 0 90%;"}]
04-26 06:27:35.842 E/GeckoConsole(  975): [JavaScript Warning: "Expected declaration but found '*'.  Skipped to next declaration." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6396 column: 2 source: "  *zoom: 1; }"}]
04-26 06:27:35.852 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 6672 column: 12 source: "  box-sizing: border-box; }"}]
04-26 06:27:35.852 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 7055 column: 12 source: "  box-sizing: border-box;"}]
04-26 06:27:35.852 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 7083 column: 12 source: "  box-sizing: border-box;"}]
04-26 06:27:35.852 E/GeckoConsole(  975): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 7212 column: 12 source: "  box-sizing: border-box; }"}]
04-26 06:27:35.872 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'overflow'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 8087 column: 12 source: "  overflow: none; }"}]
04-26 06:27:35.872 E/GeckoConsole(  975): [JavaScript Warning: "Error in parsing value for 'text-align'.  Declaration dropped." {file: "app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.css" line: 8172 column: 14 source: "  text-align: -webkit-center; }"}]
04-26 06:27:36.542 I/Gecko   (   83): 
04-26 06:27:36.542 I/Gecko   (   83): ###!!! [Parent][MessageChannel] Error: Channel error: cannot send/recv
04-26 06:27:36.542 I/Gecko   (   83): 
04-26 06:27:36.582 E/GeckoConsole(   83): [JavaScript Error: "[Exception... "Component returned failure code: 0x80070057 (NS_ERROR_ILLEGAL_VALUE) [nsIXPCComponents_Utils.isDeadWrapper]"  nsresult: "0x80070057 (NS_ERROR_ILLEGAL_VALUE)"  location: "JS frame :: resource://gre/modules/BrowserElementParent.jsm :: BrowserElementParent.prototype._isAlive :: line 34"  data: no]" {file: "resource://gre/modules/BrowserElementParent.jsm" line: 34}]
04-26 06:27:36.632 I/Gecko   (   83): [Parent 83] WARNING: waitpid failed pid:954 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-26 06:27:36.672 E/GeckoConsole(  975): Content JS LOG at app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.js:1005 in f.log: currentLng set to: en-US
04-26 06:27:37.892 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 06:27:38.282 E/GeckoConsole(  975): Content JS LOG at app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/main.js:1005 in f.log: currentLng set to: en
04-26 06:27:38.642 I/Gecko   (   83): [Parent 83] WARNING: waitpid failed pid:954 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-26 06:27:38.642 I/Gecko   (   83): [Parent 83] WARNING: Failed to deliver SIGKILL to 954!(3).: file ../../../gecko/ipc/chromium/src/chrome/common/process_watcher_posix_sigchld.cc, line 118
04-26 06:27:39.482 I/Gonk    (   83): Setting nice for pid 1025 to 18
04-26 06:27:39.482 I/Gonk    (   83): Changed nice for pid 1025 from 0 to 18.
04-26 06:27:39.522 E/GeckoConsole(   83): Content JS LOG at dummy file:326 in GaiaApps.launch/appOpen/<: app with origin 'app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}' has launched
04-26 06:27:39.522 I/Gecko   (   83): 1398518859533	Marionette	INFO	sendToClient: {"from":"0","value":{"frame":{"ELEMENT":"{11e3ed05-ce2c-4a73-9f5b-4d1243af3d33}"},"src":"app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/index.html","name":"Color Puzzle","origin":"app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}"}}, {aa970572-e6da-44e0-9b11-645659948a4d}, {aa970572-e6da-44e0-9b11-645659948a4d}
04-26 06:27:39.542 E/[Gralloc-ERROR](   83): int gralloc_unregister_buffer(const gralloc_module_t*, const native_handle_t*):274 Trying to unregister buffer 0x45d6bdd0 from process 83 that was not created in current process: 83
04-26 06:27:39.542 E/[Gralloc-ERROR](   83): int gralloc_unregister_buffer(const gralloc_module_t*, const native_handle_t*):274 Trying to unregister buffer 0x45ccbec0 from process 83 that was not created in current process: 83
04-26 06:27:39.542 E/[Gralloc-ERROR](   83): int gralloc_unregister_buffer(const gralloc_module_t*, const native_handle_t*):274 Trying to unregister buffer 0x45e50380 from process 83 that was not created in current process: 83
04-26 06:27:39.542 E/[Gralloc-ERROR](   83): int gralloc_unregister_buffer(const gralloc_module_t*, const native_handle_t*):274 Trying to unregister buffer 0x45e501f0 from process 83 that was not created in current process: 83
04-26 06:27:39.552 I/Gonk    (   83): Setting nice for pid 1025 to 18
04-26 06:27:39.552 I/Gonk    (   83): Changed nice for pid 1025 from 18 to 18.
04-26 06:27:39.552 I/Gecko   (   83): [Parent 83] WARNING: waitpid failed pid:1025 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-26 06:27:39.572 I/Gecko   (   83): 1398518859576	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"focus":true,"element":"{11e3ed05-ce2c-4a73-9f5b-4d1243af3d33}"}}, id: {0f4fb14c-e58d-4462-bcbb-83511763edfd}
04-26 06:27:39.582 I/Gecko   (   83): 1398518859586	Marionette	INFO	Switched to frame: {"frameValue":"{11e3ed05-ce2c-4a73-9f5b-4d1243af3d33}"}
04-26 06:27:39.582 I/Gecko   (   83): 1398518859589	Marionette	INFO	trying remote frame 0
04-26 06:27:39.582 I/Gecko   (   83): 1398518859590	Marionette	INFO	deleting frame
04-26 06:27:39.592 I/Gecko   (   83): 1398518859595	Marionette	INFO	frame-manager load script: [object ChromeMessageSender]
04-26 06:27:39.982 I/Gecko   (   83): 1398518859987	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {0f4fb14c-e58d-4462-bcbb-83511763edfd}, {0f4fb14c-e58d-4462-bcbb-83511763edfd}
04-26 06:27:40.002 I/Gecko   (   83): 1398518860008	Marionette	INFO	sendToClient: {"from":"0","value":"app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/index.html"}, {448a0fd3-0ebc-401f-abde-4880c07fced7}, {448a0fd3-0ebc-401f-abde-4880c07fced7}
04-26 06:27:40.022 I/Gecko   (   83): 1398518860027	Marionette	DEBUG	Got request: execute, data: {"to":"0","sessionId":"3-b2g","name":"executeScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"app_checker.py","script":"return window.document.readyState;","line":191}}, id: {147287c4-b4db-4758-a112-74af70756536}
04-26 06:27:40.062 I/Gecko   (   83): 1398518860069	Marionette	INFO	sendToClient: {"from":"0","value":"complete"}, {147287c4-b4db-4758-a112-74af70756536}, {147287c4-b4db-4758-a112-74af70756536}
04-26 06:27:40.072 I/Gecko   (   83): 1398518860078	Marionette	INFO	sendToClient: {"from":"0","value":"app://{46b0a684-3603-47cf-8f9a-4192c3ccb77d}/data/index.html"}, {47463dfb-2eb4-407e-93b3-8bb654eb7f71}, {47463dfb-2eb4-407e-93b3-8bb654eb7f71}
04-26 06:27:40.082 I/Gecko   (  975): Attempting load of libEGL.so
04-26 06:27:40.102 D/libEGL  (  975): loaded /system/lib/egl/libEGL_mali.so
04-26 06:27:40.122 D/libEGL  (  975): loaded /system/lib/egl/libGLESv1_CM_mali.so
04-26 06:27:40.132 D/libEGL  (  975): loaded /system/lib/egl/libGLESv2_mali.so
04-26 06:27:40.252 I/Gecko   (  975): SharedSurface_Gralloc::Create -------
04-26 06:27:40.262 I/Gecko   (  975): SharedSurface_Gralloc::Create: success -- surface 0x4416e100, GraphicBuffer 0x441db500.
04-26 06:27:40.552 I/Gonk    (   83): Setting nice for pid 1025 to 18
04-26 06:27:40.552 I/Gonk    (   83): Changed nice for pid 1025 from 18 to 18.
04-26 06:27:40.722 I/Gecko   (   83): 
04-26 06:27:40.722 I/Gecko   (   83): ###!!! [Parent][MessageChannel] Error: Channel error: cannot send/recv
04-26 06:27:40.722 I/Gecko   (   83): 
